Price,Date_Place,Brand,Year,New_Car,Engine,Km,Transmission,Gas
€600,Limassol,Nissan,1992,Sunny ,"1,4L",105000,Manual,Petrol
€35.000,Limassol,BMW,2017,5-Series ,"2,0L",118000,Automatic,Diesel
€2.800,Paphos,Ford,2006,Fiesta ,"1,4L",90000,Manual,Petrol
€21.000,Lefkosia,Mercedes-Benz,2013,CLS-Class ,"2,5L",128747,Automatic,Diesel
€9.000,Limassol,KIA,2012,Sportage ,"1,6L",192000,Manual,Petrol
€55.000,Limassol,Mercedes-Benz,2018,E-Class ,"3,0L",29500,Automatic,Diesel
€53.500,Lefkosia,Jeep,2016,Grand Cherokee ,"6,4L",72000,Automatic,Petrol
€13.000,Lefkosia,Hyundai,2018,i30 ,"1,0L",73000,Manual,Petrol
€5.200,Paphos,Ford,1999,Explorer ,"4,0L",260000,Automatic,Petrol
€3.600,Limassol,Chevrolet,1990,Luv ,"2,5L",90000,Manual,Diesel
€6.000,Larnaca,Mitsubishi,1993,Pajero ,"2,5L",362000,Manual,Diesel
€27.990,Limassol,Mazda,2019,CX-5 ,"2,2L",25000,Automatic,Diesel
€2.000,Paphos,Mercedes-Benz,1996,E-Class ,"2,3L",248000,Automatic,Petrol
€28.000,Paphos,Land,2018,Rover Range Rover Evoque ,"2,0L",110000,Automatic,Diesel
€1.500,Lefkosia,"Opel,",2005,Vauxhall Astra ,"1,6L",140000,Manual,Petrol
€4.000,Famagusta,Volkswagen,2006,Polo ,"1,4L",132000,Automatic,Petrol
€21.000,Lefkosia,KIA,2017,Sportage ,"1,6L",105000,Automatic,Diesel
€13.900,Larnaca,Mazda,2019,Demio ,"1,5L",14000,Automatic,Petrol
€12.400,Limassol,Toyota,2018,Vitz ,"1,0L",54512,Automatic,Petrol
€90.000,Limassol,Porsche,2019,Cayenne ,"2,9L",65700,Automatic,Petrol
€114.900,Lefkosia,Mercedes-Benz,2007,G-Class ,"5,5L",63500,Automatic,Petrol
€22.500,Lefkosia,Mazda,2018,CX-5 ,"2,2L",95000,Automatic,Diesel
€40.000,Famagusta,Land,2009,Rover Defender ,"2,4L",110000,Manual,Diesel
€35.000,Lefkosia,Mercedes-Benz,2016,GLC-Class ,"2,2L",127000,Automatic,Diesel
€2.900,Lefkosia,Peugeot,2009,407 ,"1,6L",260000,Manual,Diesel
€4.999,Lefkosia,Cars,1989,Classic ,"1,0L",50000,Manual,Petrol
€45.000,Limassol,Land,2017,Rover Range Rover Sport ,"2,0L",75000,Automatic,Diesel
€29.500,Lefkosia,BMW,2006,M6 ,"5,0L",105000,Automatic,Petrol
€12.700,Paphos,Suzuki,2019,Swift ,"1,3L",28000,Manual,Petrol
€9.700,Limassol,Fiat,2014,500 ,"1,2L",66000,Automatic,Petrol
€10.700,Paphos,"Opel,",2015,Vauxhall Insignia ,"2,0L",125471,Manual,Diesel
€12.950,Lefkosia,Toyota,2019,Vitz ,"1,3L",23000,Automatic,Petrol
€18.900,Larnaca,Peugeot,2019,308 ,"1,5L",43417,Automatic,Diesel
€2.400,Lefkosia,Mercedes-Benz,1978,E-Class ,"2,0L",164000,Manual,Petrol
€5.000,Limassol,Cars,1956,Classic ,"1,5L",60000,Manual,Petrol
€28.500,Lefkosia,Peugeot,2018,3008 ,"2,0L",63803,Automatic,Diesel
€3.000,Lefkosia,Mercedes-Benz,1985,190 ,"2,0L",190000,Manual,Petrol
€30.000,Limassol,BMW,1996,3-Series ,"3,0L",60000,Manual,Petrol
€3.500,Paphos,Mini,2005,Cooper ,"1,6L",180000,Manual,Petrol
€15.000,Limassol,BMW,2014,2-Series ,"2,0L",103000,Automatic,Diesel
€32.000,Paphos,Audi,2016,Q5 ,"3,0L",87000,Automatic,Diesel
€114.000,Limassol,BMW,2020,X7 ,"4,0L",17200,Automatic,Petrol
€33.000,Limassol,BMW,2015,X5 ,"3,0L",165000,Automatic,Diesel
€5.600,Limassol,KIA,2006,Sportage ,"2,0L",230000,Automatic,Diesel
€48.000,Limassol,Ford,2016,Mustang ,"2,3L",65000,Manual,Petrol
€3.900,Lefkosia,Mercedes-Benz,2000,S-Class ,"2,8L",280000,Automatic,Petrol
€31.000,Lefkosia,BMW,2020,X1 ,"1,5L",15800,Automatic,Petrol
€12.000,Limassol,Toyota,2000,Tacoma ,"2,4L",177700,Automatic,Petrol
€24.900,Limassol,Nissan,2019,Serena ,"2,0L",70000,Automatic,Hybrid
€5.900,Lefkosia,Fiat,2011,500c ,"0,9L",130530,Manual,Petrol
€8.000,Limassol,Volkswagen,2008,Golf ,"1,4L",200000,Automatic,Petrol
€35.500,Limassol,Land,2016,Rover Discovery Sport ,"2,0L",85000,Automatic,Diesel
€1.700,Larnaca,Mazda,1999,Familia ,"1,5L",350000,Automatic,Petrol
€4.500,Paphos,BMW,2007,3-Series ,"1,6L",200000,Manual,Petrol
€6.200,Lefkosia,BMW,2008,5-Series ,"2,0L",250000,Automatic,Diesel
€7.500,Larnaca,Subaru,2003,Forester ,"2,0L",110000,Automatic,Petrol
€8.900,Larnaca,Seat,2014,Toledo ,"1,6L",260000,Manual,Diesel
€28.800,Lefkosia,BMW,2018,X2 ,"2,0L",112000,Automatic,Petrol
€3.200,Limassol,Daihatsu,2011,Mira ,"0,6L",118000,Manual,Petrol
€5.000,Lefkosia,Mercedes-Benz,2002,SLK-Class ,"2,0L",138000,Automatic,Petrol
€49.000,Limassol,BMW,2019,5-Series ,"3,0L",32500,Automatic,Petrol
€16.500,Lefkosia,Mercedes-Benz,2014,E-Class ,"2,2L",190000,Automatic,Diesel
€1.100,Paphos,Nissan,1991,Pulsar ,"1,6L",350000,Manual,Petrol
€3.550,Lefkosia,Volkswagen,2002,Golf ,"1,6L",54000,Manual,Petrol
€3.150,Limassol,Audi,2002,TT ,"1,8L",210000,Manual,Petrol
€30.000,Limassol,Mitsubishi,2005,Lancer Evolution ,"2,0L",80000,Manual,Petrol
€7.350,Limassol,BMW,2009,5-Series ,"2,0L",295000,Automatic,Diesel
€4.500,Paphos,Peugeot,2007,107 ,"1,0L",97000,Automatic,Petrol
€6.200,Paphos,Volkswagen,2007,Golf ,"1,4L",220000,Automatic,Petrol
€32.000,Paphos,Mercedes-Benz,2003,C-Class ,"3,2L",67000,Automatic,Petrol
€16.500,Limassol,Mazda,2019,Demio ,"1,5L",3600,Automatic,Petrol
€8.000,Limassol,Audi,2009,A5 ,"2,0L",116000,Manual,Diesel
€37.500,Limassol,Jaguar,2016,XJ ,"3,0L",92000,Automatic,Diesel
€8.500,Larnaca,Mercedes-Benz,2009,CLC-Class ,"2,2L",159000,Automatic,Diesel
€22.500,Lefkosia,Toyota,2019,Corolla ,"1,8L",31700,Automatic,Hybrid
€28.400,Lefkosia,Mercedes-Benz,2018,C-Class ,"2,2L",60000,Automatic,Diesel
€1.300,Famagusta,Mitsubishi,1996,Mirage ,"1,3L",263276,Automatic,Petrol
€9.500,Limassol,Fiat,2015,500 ,"0,9L",82000,Manual,Petrol
€21.850,Limassol,Mazda,2018,CX-3 ,"2,0L",29500,Automatic,Petrol
€27.000,Limassol,Nissan,1990,300ZX ,"3,0L",58000,Manual,Petrol
€3.700,Paphos,BMW,2005,1-Series ,"1,8L",195828,Manual,Diesel
€5.500,Lefkosia,Suzuki,2006,Jimny ,"1,3L",86871,Manual,Petrol
€9.700,Lefkosia,Ford,2015,Fiesta ,"1,0L",130000,Automatic,Petrol
€36.800,Lefkosia,Audi,2020,A4 ,"2,0L",15000,Automatic,Petrol
€20.000,Paphos,Mercedes-Benz,2007,Viano ,"2,2L",250000,Automatic,Diesel
€45.000,Limassol,Mercedes-Benz,2017,GLE-Class ,"2,2L",53000,Automatic,Diesel
€3.500,Limassol,Mercedes-Benz,1992,E-Class ,"2,0L",150000,Automatic,Petrol
€18.000,Lefkosia,Mazda,2021,2 ,"1,5L",11000,Automatic,Petrol
€2.800,Lefkosia,Mazda,2001,323 ,"1,5L",160000,Manual,Petrol
€9.800,Lefkosia,Peugeot,2012,508 ,"2,1L",212123,Automatic,Diesel
€2.350,Limassol,Volvo,2005,S40 ,"1,6L",300000,Manual,Petrol
€10.000,Famagusta,Subaru,1995,Impreza ,"2,0L",150000,Manual,Petrol
€28.500,Limassol,Mercedes-Benz,2015,GLA-Class ,"1,6L",121235,Automatic,Petrol
€46.900,Limassol,Lexus,2017,RX ,"3,5L",137000,Automatic,Hybrid
€9.500,Lefkosia,Mazda,2014,Demio ,"1,4L",112000,Automatic,Petrol
€51.000,Famagusta,Porsche,2006,911 ,"3,8L",93000,Automatic,Petrol
€15.500,Lefkosia,Mazda,2019,Demio ,"1,5L",28800,Automatic,Petrol
€2.000,Limassol,Toyota,1997,Corona ,"1,8L",350000,Automatic,Petrol
€12.000,Larnaca,Land,2007,Rover Range Rover Sport ,"2,7L",128000,Automatic,Diesel
€29.000,Limassol,BMW,2017,4-Series ,"3,0L",130000,Automatic,Diesel
€79.500,Lefkosia,BMW,2023,X5 ,"3,0L",2000,Automatic,Diesel
€29.000,Lefkosia,Mercedes-Benz,2015,GLC-Class ,"2,1L",149500,Automatic,Diesel
€3.700,Famagusta,"Opel,",2007,Vauxhall Astra ,"1,3L",255000,Manual,Diesel
€14.900,Limassol,Mazda,2019,Demio ,"1,5L",31246,Automatic,Petrol
€5.800,Paphos,Volkswagen,1990,Golf ,"1,8L",157253,Manual,Petrol
€12.500,Paphos,Mercedes-Benz,2006,S-Class ,"3,5L",301996,Automatic,Petrol
€5.800,Paphos,Toyota,2007,Auris ,"1,6L",297508,Manual,Petrol
€9.000,Paphos,Mitsubishi,1991,Pajero ,"2,5L",124405,Manual,Diesel
€9.000,Paphos,Mitsubishi,2000,Pajero ,"3,2L",367339,Manual,Diesel
€5.500,Paphos,Fiat,2007,Punto ,"1,4L",90607,Automatic,Petrol
€5.500,Paphos,Citroen,2007,C3 ,"1,4L",107209,Automatic,Petrol
€4.000,Paphos,Mercedes-Benz,2001,S-Class ,"3,2L",346655,Automatic,Petrol
€3.300,Lefkosia,BMW,2004,X3 ,"2,0L",397000,Manual,Diesel
€14.000,Lefkosia,BMW,2011,5-Series ,"2,0L",230000,Automatic,Diesel
€6.800,Lefkosia,Fiat,2012,Qubo ,"1,3L",110000,Automatic,Diesel
€17.500,Lefkosia,Jeep,1997,Wrangler ,"4,0L",197000,Manual,Petrol
€1.300,Lefkosia,Toyota,1995,Corolla ,"1,6L",175000,Automatic,Petrol
€9.500,Lefkosia,Mercedes-Benz,2009,C-Class ,"1,6L",128000,Automatic,Petrol
€13.500,Limassol,Honda,2013,CRV ,"2,2L",145000,Manual,Diesel
€13.500,Lefkosia,Mitsubishi,2007,L200 ,"2,5L",229000,Automatic,Diesel
€19.900,Limassol,KIA,2017,Sportage ,"1,6L",77600,Manual,Petrol
€74.900,Lefkosia,Land,2019,Rover Range Rover Sport ,"3,0L",60000,Automatic,Diesel
€3.800                    ,Limassol,"Opel,",2010,Vauxhall Astra ,"1,6L",117000,Automatic,Petrol
€7.500,Limassol,Volvo,2008,C70 ,"2,0L",180000,Automatic,Diesel
€27.500,Paphos,Mercedes-Benz,2017,C-Class ,"2,0L",94450,Automatic,Diesel
€17.950,Paphos,Volkswagen,2019,Golf ,"1,6L",47229,Manual,Diesel
€30.000,Lefkosia,BMW,2001,M3 ,"3,2L",140000,Manual,Petrol
€19.700,Limassol,BMW,2015,X3 ,"2,0L",271000,Automatic,Diesel
€9.500,Paphos,BMW,1998,7-Series ,"2,8L",213559,Automatic,Petrol
€20.000,Paphos,Porsche,2001,Boxster ,"3,2L",106022,Manual,Petrol
€7.500,Lefkosia,BMW,2007,5-Series ,"2,0L",213000,Automatic,Diesel
€13.700,Lefkosia,Toyota,1996,MR2 ,"2,0L",226000,Manual,Petrol
€73.500,Limassol,Land,2018,Rover Range Rover Sport ,"3,0L",62000,Automatic,Diesel
€248.000,Paphos,Mercedes-Benz,2022,G-Class ,"3,0L",10,Automatic,Diesel
€2.200,Lefkosia,Renault,2007,Megane ,"1,6L",176000,Manual,Petrol
€8.200,Paphos,Nissan,2011,Juke ,"1,6L",128000,Manual,Petrol
€2.100,Lefkosia,Peugeot,2010,207 ,"1,6L",104500,Manual,Petrol
€2.100,Paphos,Mitsubishi,1998,Chariot ,"2,0L",135000,Manual,Petrol
€49.000,Lefkosia,Mercedes-Benz,2018,GLE-Class ,"2,5L",93000,Automatic,Diesel
€3.450,Limassol,Mercedes-Benz,2004,CLK-Class ,"2,0L",129000,Automatic,Petrol
€34.900,Paphos,BMW,2015,6-Series ,"3,0L",137000,Automatic,Diesel
€3.000,Lefkosia,Suzuki,2001,Vitara ,"1,9L",240000,Manual,Diesel
€5.100,Lefkosia,Peugeot,2012,308 ,"1,6L",275000,Manual,Diesel
€32.900,Lefkosia,Audi,2012,TT ,"2,0L",78000,Automatic,Petrol
€5.900,Larnaca,Toyota,2007,Auris ,"1,6L",270000,None,Petrol
€7.500,Limassol,Volkswagen,1963,Beetle ,"1,1L",1000000,Manual,Petrol
€10.800,Lefkosia,Audi,2013,A3 ,"1,4L",190000,Manual,Petrol
€3.500,Lefkosia,BMW,1986,3-Series ,"1,8L",76300,Manual,Petrol
€15.300,Lefkosia,Toyota,2019,Vitz ,"1,5L",67000,Automatic,Hybrid
€22.300,Larnaca,Land,2014,Rover Range Rover Evoque ,"2,2L",142000,Automatic,Diesel
€65.000,Limassol,Porsche,2018,Macan ,"3,0L",96000,Automatic,Diesel
€8.000,Famagusta,Toyota,1998,Hilux ,"2,4L",430000,Manual,Diesel
€6.500,Larnaca,Mazda,2011,6 ,"2,5L",75000,Manual,Diesel
€3.000,Lefkosia,BMW,1996,3-Series ,"1,6L",188000,Manual,Petrol
€15.900,Lefkosia,Mercedes-Benz,2014,C-Class ,"2,2L",160000,Automatic,Diesel
€2.950,Lefkosia,Toyota,2000,Vitz ,"1,0L",165000,Manual,Petrol
€5.000,Limassol,Ford,2014,Ka ,"1,2L",29000,Manual,Petrol
€21.950,Lefkosia,Nissan,2017,X-Trail ,"2,0L",35000,Automatic,Petrol
€72.000,Limassol,Audi,2018,RS4 ,"2,9L",36000,Automatic,Petrol
€9.500,Lefkosia,Mazda,2016,2 ,"1,6L",100000,Manual,Diesel
€1.600,Paphos,"Opel,",2006,Vauxhall Zafira ,"1,6L",100,Manual,Petrol
€62.000,Larnaca,Mercedes-Benz,2019,GLE-Class ,"3,0L",90000,Automatic,Diesel
€19.500,Limassol,Skoda,2017,Superb ,"2,0L",132000,Automatic,Diesel
€44.000,Limassol,Audi,2016,Q7 ,"3,0L",149500,Automatic,Diesel
€42.000,Paphos,Hummer,2006,H2 ,"6,0L",100000,Automatic,Petrol
€69.000,Limassol,Mercedes-Benz,2015,C-Class ,"4,0L",45600,Automatic,Petrol
€14.300,Limassol,Mazda,2017,3 ,"1,5L",45000,Automatic,Petrol
€35.000,Lefkosia,BMW,2015,4-Series ,"3,0L",72000,Automatic,Petrol
€26.000,Larnaca,Rolls,1998,Royce Phantom ,"2,3L",130000,Automatic,Petrol
€18.900,Lefkosia,Nissan,2015,Qashqai ,"1,6L",68000,Automatic,Diesel
€23.500,Limassol,Toyota,2019,C-HR ,"1,8L",84000,Automatic,Plug-In
€2.600,Limassol,Ford,2008,Focus CC ,"1,6L",177000,Manual,Petrol
€4.600,Larnaca,Mazda,2007,3 ,"1,4L",181000,Manual,Petrol
€41.800,Lefkosia,Mercedes-Benz,2017,GLE-Class ,"2,2L",108000,Automatic,Diesel
€32.000,Famagusta,Volkswagen,2022,T-Roc ,"1,5L",7500,Automatic,Petrol
€13.700,Limassol,Toyota,2019,Vitz ,"1,3L",32000,Automatic,Petrol
€13.000,Limassol,Toyota,2014,Auris ,"1,4L",145000,Manual,Diesel
€7.000,Limassol,Nissan,2007,Qashqai ,"1,6L",115000,Manual,Petrol
€7.900,Lefkosia,Mitsubishi,1996,Pajero ,"2,8L",380000,Automatic,Diesel
€2.300,Limassol,Alfa,2003,Romeo 147 ,"1,6L",164000,Manual,Petrol
€11.950,Limassol,Nissan,2019,Note ,"1,2L",59394,Automatic,Petrol
€23.950,Limassol,BMW,2019,1-Series ,"1,5L",13508,Automatic,Petrol
€38.000,Lefkosia,Mercedes-Benz,2016,GLE-Class ,"2,5L",110000,Automatic,Diesel
€18.500,Limassol,BMW,2016,3-Series ,"1,5L",99933,Automatic,Petrol
€47.500,Lefkosia,BMW,2020,X3 ,"2,0L",12000,Automatic,None
€39.999,Limassol,BMW,2019,3-Series ,"2,0L",89000,Automatic,Hybrid
€30.000,Lefkosia,Jaguar,1999,XK ,"4,0L",61000,Automatic,Petrol
€29.500,Lefkosia,Land,2018,Rover Discovery Sport ,"2,0L",84000,Automatic,Diesel
€9.000,Larnaca,Cars,1979,Classic ,"1,3L",115000,Manual,Petrol
€16.950,Limassol,Mazda,2021,2 ,"1,5L",11068,Automatic,Petrol
€31.500,Limassol,Renault,2020,Koleos ,"2,0L",49000,Automatic,Diesel
€38.000,Lefkosia,Land,2020,Rover Discovery Sport ,"2,0L",40000,Automatic,Diesel
€5.600,Larnaca,Mazda,2005,Axela ,"1,5L",148000,Automatic,Petrol
€32.000,Lefkosia,Land,2015,Rover Range Rover Evoque ,"2,2L",140000,Automatic,Diesel
€4.700,Lefkosia,Volkswagen,1984,Caddy ,"1,6L",25000,Manual,Diesel
€25.300,Lefkosia,Nissan,2016,Navara ,"2,3L",60000,Automatic,Diesel
€4.200,Lefkosia,Toyota,2008,Auris ,"1,4L",178000,Manual,Petrol
€2.500,Limassol,BMW,1997,3-Series ,"1,8L",200000,Automatic,Petrol
€24.500,Limassol,Mercedes-Benz,2015,E-Class ,"3,0L",150000,Automatic,Hybrid
€3.900,Lefkosia,Volvo,2009,C30 ,"1,6L",248220,Manual,Petrol
€13.900,Limassol,Toyota,2019,Vitz ,"1,3L",36000,Automatic,Petrol
€52.000,Limassol,Mercedes-Benz,2016,C-Class ,"4,0L",105000,Automatic,Petrol
€62.000,Lefkosia,Maserati,2019,Levante ,"3,0L",88000,Automatic,Diesel
€65.000,Limassol,Maserati,2020,Ghibli ,"3,0L",41000,Automatic,Diesel
€13.900,Lefkosia,BMW,2011,3-Series ,"2,0L",205000,Automatic,Diesel
€14.900,Lefkosia,Mazda,2018,Axela ,"1,6L",30000,Manual,Petrol
€13.000,Lefkosia,Mazda,2017,Demio ,"1,3L",74000,Automatic,Petrol
€26.500,Lefkosia,Mercedes-Benz,2018,C-Class ,"1,6L",72500,Automatic,Petrol
€6.900,Limassol,"Opel,",2011,Vauxhall Insignia ,"1,6L",125000,Manual,Petrol
€5.500,Larnaca,Mercedes-Benz,2005,E-Class ,"1,8L",175335,Automatic,Petrol
€17.990,Lefkosia,Fiat,2018,500x ,"1,6L",53000,Automatic,Diesel
€4.200,Lefkosia,"Opel,",2009,Vauxhall Corsa ,"1,3L",305000,Manual,Diesel
€3.000,Limassol,Honda,2001,Fit ,"1,3L",180000,Automatic,Petrol
€15.000,Lefkosia,Cars,1965,Classic ,"1,3L",75000,Manual,Petrol
€35.500,Lefkosia,BMW,2017,5-Series ,"2,0L",119621,Automatic,Diesel
€9.300,Lefkosia,Suzuki,2017,Swift ,"1,3L",89054,Manual,Petrol
€12.000,Lefkosia,Volvo,2015,V40 ,"1,6L",200000,Automatic,Diesel
€9.000,Limassol,Isuzu,2003,Pick-up ,"2,5L",100000,Manual,Diesel
€5.800,Lefkosia,Suzuki,1985,Samurai ,"1,3L",70000,Manual,Petrol
€12.500,Limassol,Fiat,2010,Abarth 595 ,"1,4L",82000,Manual,Petrol
€8.600,Lefkosia,BMW,2011,1-Series ,"1,6L",111000,Automatic,Petrol
€6.250,Limassol,Suzuki,2007,Jimny ,"1,3L",144000,Manual,Petrol
€13.000,Limassol,"Opel,",2018,Vauxhall Astra ,"1,4L",56000,Manual,Petrol
€11.000,Paphos,BMW,2009,3-Series ,"2,0L",200000,Automatic,Diesel
€7.900,Lefkosia,Mercedes-Benz,2005,SLK-Class ,"1,8L",130000,Automatic,Petrol
€5.000,Lefkosia,Ford,1972,Escort ,"1,3L",70000,Manual,Petrol
€58.000,Larnaca,Mercedes-Benz,2019,C-Class ,"3,0L",65000,Automatic,Petrol
€700,Lefkosia,Ford,1998,Escort ,"1,3L",150000,Manual,Petrol
€73.500,Limassol,Land,2018,Rover Range Rover Sport ,"3,0L",32500,Automatic,Diesel
€3.900,Limassol,Mitsubishi,1991,Pajero ,"2,5L",250000,Manual,Diesel
€5.900,Limassol,Ford,2010,Fiesta ,"1,4L",165000,Automatic,Petrol
€12.300,Larnaca,Mazda,2016,2 ,"1,3L",88500,Automatic,Petrol
€6.000,Lefkosia,Fiat,2010,500 ,"1,2L",137000,Automatic,Petrol
€17.000,Limassol,Nissan,2020,Note e-Power ,"1,2L",10879,Automatic,Petrol
€5.500,Larnaca,Ford,2010,Fiesta ,"1,3L",202996,Manual,Petrol
€18.200,Limassol,Mitsubishi,2014,Outlander ,"2,0L",160000,Automatic,Plug-In
€5.000,Lefkosia,Mercedes-Benz,2003,E-Class ,"2,1L",197000,Automatic,Diesel
€21.500,Paphos,Toyota,2021,Raize ,"1,0L",6018,Automatic,Petrol
€15.000,Limassol,Cars,1971,Rover ,"3,5L",60000,Automatic,Petrol
€20.250,Limassol,Mercedes-Benz,2014,E-Class ,"2,2L",211000,Automatic,Diesel
€2.400,Lefkosia,Ford,2007,Fiesta ,"1,3L",206000,Manual,Petrol
€7.500,Lefkosia,Audi,2011,A4 ,"1,8L",333000,Automatic,Petrol
€8.000,Paphos,BMW,2007,X3 ,"2,0L",222000,Automatic,Diesel
€15.000,Paphos,KIA,2018,Optima ,"1,7L",90000,Automatic,Diesel
€11.500,Larnaca,Honda,2016,Fit ,"1,3L",94000,Automatic,Petrol
€20.999                    ,Larnaca,Audi,2011,A8 ,"3,0L",167338,Automatic,Petrol
€4.200                    ,Famagusta,"Opel,",2010,Vauxhall Astra ,"1,6L",200000,Manual,Petrol
€6.450,Limassol,Mercedes-Benz,2008,E-Class ,"2,2L",553000,Automatic,Diesel
€13.000,Lefkosia,Toyota,2013,Sienta ,"1,5L",100000,Manual,Petrol
€36.000,Limassol,Volkswagen,2022,T-Roc ,"1,6L",15000,Automatic,Petrol
€2.149,Limassol,Volkswagen,2002,Passat ,"1,8L",270000,Manual,Petrol
€13.900,Limassol,Mazda,2018,Demio ,"1,5L",63000,Automatic,Petrol
€20.000,Limassol,Mercedes-Benz,1993,SL-Class ,"2,9L",89000,Automatic,Petrol
€16.700,Limassol,Honda,2016,CRV ,"1,6L",160000,Manual,Diesel
€4.250,Larnaca,Cars,1962,Classic ,"1,6L",160000,Manual,Petrol
€1.200,Limassol,Mercedes-Benz,1993,190 ,"1,8L",324000,Manual,Petrol
€27.600,Lefkosia,BMW,2018,X1 ,"1,5L",32200,Automatic,Petrol
€4.995,Larnaca,Volkswagen,2009,Polo ,"1,4L",162000,Automatic,Petrol
€17.000,Limassol,Fiat,2017,500x ,"1,4L",72000,Automatic,Petrol
€6.995,Famagusta,Toyota,1996,Land Cruiser ,"3,5L",246000,Automatic,Diesel
€16.000,Lefkosia,Land,2011,Rover Range Rover Sport ,"3,6L",230000,Automatic,Diesel
€3.300,Larnaca,Mini,2005,Clubman ,"1,6L",180645,Automatic,Petrol
€15.000,Larnaca,Mercedes-Benz,2009,S-Class ,"3,0L",110000,Automatic,Petrol
€15.800,Paphos,Nissan,2018,Juke ,"1,6L",46000,Automatic,Petrol
€3.500,Lefkosia,Toyota,2001,Vitz ,"1,2L",231000,Manual,Petrol
€179.000,Limassol,Mercedes-Benz,2022,GLE-Class ,"4,0L",16,Automatic,Hybrid
€11.200,Larnaca,Volkswagen,2014,Golf ,"1,6L",85000,Manual,Diesel
€20.000,Lefkosia,Jaguar,2011,XJ ,"3,0L",190000,Automatic,Diesel
€25.000,Famagusta,Hyundai,2015,Santa Fe ,"2,2L",230000,Automatic,Diesel
€18.900,Lefkosia,Jeep,2014,Cherokee ,"2,0L",148000,Automatic,Diesel
€15.000,Famagusta,Audi,2008,TT ,"2,0L",116000,Automatic,Petrol
€14.800,Lefkosia,Volvo,2011,XC60 ,"2,4L",192000,Automatic,Diesel
€6.900,Limassol,Toyota,2003,Picnic ,"2,0L",279000,Automatic,Petrol
€8.500,Lefkosia,Fiat,2018,Panda ,"1,2L",91673,Manual,Petrol
€4.500,Limassol,Volvo,2009,S40 ,"1,6L",200000,Manual,Petrol
€11.000,Lefkosia,Toyota,2018,Yaris ,"1,0L",84692,Manual,Petrol
€103.000,Limassol,Porsche,2021,Cayenne ,"3,0L",20000,Automatic,Petrol
€6.500,Paphos,Mini,2008,Cooper ,"1,6L",190000,Manual,Petrol
€1.950,Lefkosia,Lexus,1999,IS ,"2,0L",223000,Automatic,Petrol
€20.800,Paphos,Ford,2019,Kuga ,"2,0L",80000,Automatic,Diesel
€3.000,Famagusta,Alfa,2006,Romeo 147 ,"1,6L",245000,Manual,Petrol
€40.000,Lefkosia,BMW,2015,X5 ,"3,0L",110000,Automatic,Diesel
€22.300,Larnaca,Mazda,2019,3 ,"1,5L",82000,Automatic,Petrol
€22.000,Paphos,Nissan,2018,Qashqai ,"1,2L",111000,Automatic,Petrol
€12.000,Limassol,Fiat,2010,Abarth 500 ,"1,4L",118000,Manual,Petrol
€43.900,Lefkosia,Land,2017,Rover Range Rover Sport ,"2,0L",93000,Automatic,Diesel
€12.500,Lefkosia,BMW,2011,5-Series ,"5,2L",230000,Automatic,Petrol
€3.900,Limassol,Toyota,2001,Allex ,"1,5L",240000,Automatic,Petrol
€11.500,Lefkosia,BMW,2012,3-Series ,"3,2L",250000,Automatic,Petrol
€15.200,Limassol,"Opel,",2017,Vauxhall Mokka ,"1,6L",59000,Automatic,Diesel
€23.000,Lefkosia,Audi,2017,Q2 ,"1,6L",51000,Manual,Diesel
€67.000,Limassol,Mercedes-Benz,2008,S-Class ,"3,2L",390000,Automatic,Diesel
€50.000,Lefkosia,Mercedes-Benz,2015,GLE-Class ,"3,0L",91332,Automatic,Diesel
€8.300,Limassol,Nissan,2015,Note ,"1,2L",97535,Automatic,Petrol
€39.500,Limassol,Toyota,2011,Land Cruiser ,"3,0L",125000,Automatic,Diesel
€3.500,Lefkosia,Peugeot,2007,308 ,"1,6L",220512,Manual,Petrol
€15.999,Limassol,BMW,2014,3-Series ,"1,6L",130000,Automatic,Petrol
€9.500,Larnaca,Chevrolet,2005,Luv ,"3,0L",150000,Manual,Diesel
€11.500,Limassol,Toyota,2000,Hilux ,"2,4L",156000,Manual,Diesel
€7.200,Limassol,Nissan,2013,100NX ,"1,2L",82200,Automatic,Petrol
€51.900,Limassol,Audi,2019,TT ,"2,0L",14412,Automatic,Petrol
€13.500,Lefkosia,Toyota,2015,Vitz ,"1,3L",41000,Automatic,Petrol
€49.800,Paphos,Audi,2016,Q7 ,"3,0L",98000,Automatic,Diesel
€23.850,Lefkosia,Mercedes-Benz,2014,CLA-Class ,"1,8L",42500,Automatic,Petrol
€39.500,Limassol,Porsche,2014,Macan ,"3,0L",198000,Automatic,Diesel
€20.700,Limassol,Toyota,2020,Raize ,"1,0L",16000,Automatic,Petrol
€47.500,Famagusta,Land,2018,Rover Range Rover Velar ,"2,0L",42000,Automatic,Diesel
€4.650,Lefkosia,Mercedes-Benz,2003,CLK-Class ,"2,0L",186500,Automatic,Petrol
€10.000,Lefkosia,Mazda,1992,MX5 ,"1,6L",185000,Manual,Petrol
€7.000,Limassol,Nissan,2005,Murano ,"3,5L",119000,Automatic,Petrol
€3.900,Lefkosia,BMW,2008,3-Series ,"2,0L",300000,Automatic,Petrol
€8.350,Paphos,"Opel,",2017,Vauxhall Corsa ,"1,4L",49900,Automatic,Petrol
€86.000,Limassol,Porsche,2011,911 ,"3,8L",62000,Automatic,Petrol
